,High,Low,Open,Close,Volume,Adj Close
2006-05-24,15930.16992,15673.75,15857.20996,15822.63965,468294200,15822.63965
2006-05-25,15764.71973,15626.9502,15741.80957,15696.88965,426455600,15696.88965
2006-05-26,15932.25977,15814.92969,15897.28027,15895.09961,438535400,15895.09961
2006-05-29,16006.07031,15919.12988,15976.26953,15963.76953,307278200,15963.76953
2006-05-30,15976.37012,15840.33984,15976.37012,15857.88965,393298000,15857.88965
2006-06-01,15923.73047,15605.95996,15817.82031,15645.26953,488738600,15645.26953
2006-06-02,15920.05957,15677.04004,15731.82031,15912.70996,473210800,15912.70996
2006-06-05,16062.26953,15943.41992,15964.30957,16016.23047,307784200,16016.23047
2006-06-06,15985.99023,15824.19043,15844.91992,15973.11035,318078400,15973.11035
2006-06-07,15944.48047,15776.37012,15916.76953,15816.5498,320045000,15816.5498
2006-06-08,15611.51953,15419.41992,15603.11035,15450.11035,560586400,15450.11035
2006-06-09,15640.30957,15405.79004,15468.83008,15628.69043,441323800,15628.69043
2006-06-12,15680.32031,15498.26953,15560.70996,15621.44043,282433200,15621.44043
2006-06-13,15437.25977,15204.86035,15417.24023,15234.41992,487668800,15234.41992
2006-06-14,15396.5,15214.69043,15238.58008,15247.91992,410959200,15247.91992
2006-06-15,15455.57031,15355.42969,15419.67969,15435.08008,461480000,15435.08008
2006-06-16,15851.50977,15749.45996,15807.37012,15842.65039,562540800,15842.65039
2006-06-19,15781.55957,15723.36035,15759.95996,15768.86035,192452000,15768.86035
2006-06-20,15709,15555.24023,15709,15608.96973,449964000,15608.96973
2006-06-21,15667.7002,15520.41992,15599.86035,15659.36035,251937000,15659.36035
2006-06-22,15885.70996,15798.59961,15859.84961,15826.7002,330942400,15826.7002
2006-06-23,15828.49023,15682.80957,15729.5498,15808.80957,339210000,15808.80957
2006-06-26,15841.13965,15726.80957,15756.67969,15804.80957,306761400,15804.80957
2006-06-27,15892.91992,15770.91992,15827.84961,15774.7002,294448900,15774.7002
2006-06-28,15742.66016,15613.2002,15632.44043,15742.66016,303054000,15742.66016
2006-06-29,15916,15844.11035,15890.2002,15865.21973,364663200,15865.21973
2006-06-30,16273.74023,16125.25977,16170.79004,16267.62012,555019000,16267.62012
2006-07-03,16364.23047,16234.87988,16288.58984,16326.66016,295984400,16326.66016
2006-07-04,16379.03027,16312.16992,16363.15039,16368.98047,271767300,16368.98047
2006-07-05,16377.66016,16254.69043,16364,16267.17969,226094300,16267.17969
2006-07-06,16445.17969,16129.65039,16141.66992,16440.99023,256690800,16440.99023
2006-07-07,16497.90039,16399.48047,16497.90039,16459.7793,216761800,16459.7793
2006-07-10,16606.61914,16338.90039,16376.82031,16603.81055,223312300,16603.81055
2006-07-11,16568.61914,16477.46094,16512.24023,16490.13086,343592700,16490.13086
2006-07-12,16552.64063,16435.60938,16507.7207,16522.21094,197578800,16522.21094
2006-07-13,16557.9707,16288.42969,16490.48047,16305.48047,324527800,16305.48047
2006-07-14,16159.08984,16062.59961,16123.95996,16135.70996,296680300,16135.70996
2006-07-17,16104.15039,15948.75977,15980.5,16064.82031,231710500,16064.82031
2006-07-18,16109.7002,15966.44043,16035,16043.94043,240536700,16043.94043
2006-07-19,16171.12012,16062.58008,16069.7998,16097.54004,169546200,16097.54004
2006-07-20,16481.16992,16390.2793,16418.14063,16472.61914,316291000,16472.61914
2006-07-21,16483.23047,16376.03027,16406.7793,16464.17969,375659400,16464.17969
2006-07-24,16484.9707,16354.44043,16376.37988,16480.58984,251868300,16480.58984
2006-07-25,16671.39063,16580.64063,16668.63086,16583.85938,318878400,16583.85938
2006-07-26,16623.46094,16566.39063,16584.49023,16617.24023,235033400,16617.24023
2006-07-27,16924.2207,16713.03906,16713.03906,16916.76953,426090700,16916.76953
2006-07-28,17034.55078,16918.78906,16935,16955.03906,325931200,16955.03906
2006-07-31,17114.19922,16965.19922,17103.43945,16971.33984,263546300,16971.33984
2006-08-01,16990.2207,16907.38086,16990.2207,16911.36914,211895000,16911.36914
2006-08-02,17085.65039,16872.71094,16887.67969,17032.75,335435400,17032.75
2006-08-03,17097.83984,17011.60938,17073.43945,17048.41992,314784500,17048.41992
2006-08-04,17096.41016,16867.94922,17049.96094,16887.80078,290811800,16887.80078
2006-08-07,16961.25977,16811.41992,16927.74023,16953.55078,216714100,16953.55078
2006-08-08,17066.44922,16994.56055,17056.57031,17048.19922,265395900,17048.19922
2006-08-09,17349.99023,16959.00977,16996,17346.58008,353961200,17346.58008
2006-08-10,17349.80078,17211.96094,17322.51953,17222.14063,291538300,17222.14063
2006-08-11,17323.49023,17211.4707,17255.23047,17249.94922,240485900,17249.94922
2006-08-14,17303.16992,17215.00977,17280.07031,17290.00977,205380100,17290.00977
2006-08-15,17295.30078,17242.83984,17274.50977,17274.07031,189984200,17274.07031
2006-08-16,17473.73047,17349.88086,17406.61914,17451.0293,319270700,17451.0293
2006-08-17,17506.21094,17329.05078,17501.94922,17373.05078,358907400,17373.05078
2006-08-18,17413.96094,17316.13086,17381.41992,17330.69922,260812800,17330.69922
2006-08-21,17329.67969,16996.75977,17326.38086,17007.88086,317411200,17007.88086
2006-08-22,17155.59961,17037.23047,17096.50977,17149.75,244744100,17149.75
2006-08-23,17111.75,17010.31055,17101.11914,17088.39063,194206800,17088.39063
2006-08-24,17040.2207,16870.69922,16970.98047,16883.03906,322874300,16883.03906
2006-08-25,17005.43945,16894.11914,16958.2793,16955.44922,261221000,16955.44922
2006-08-28,16998.71094,16911.51953,16955.88086,16922.28906,203537200,16922.28906
2006-08-29,17102.44922,16998.99023,17003.56055,17083.2793,250214600,17083.2793
2006-08-30,17289.25977,17134.91992,17147.75977,17284.71094,430751800,17284.71094
2006-08-31,17422.83008,17356.83008,17395.53906,17392.26953,487228900,17392.26953
2006-09-01,17514.31055,17311.41016,17373.16992,17423.7207,389951500,17423.7207
2006-09-04,17538.58984,17476.59961,17504.33008,17513.88086,307024000,17513.88086
2006-09-05,17523.81055,17404.66992,17523.81055,17438.80078,228720800,17438.80078
2006-09-06,17445.98047,17208.92969,17445.98047,17258.50977,318450700,17258.50977
2006-09-07,17133.51953,17044.92969,17099.91016,17096.43945,399343200,17096.43945
2006-09-08,17171.53906,17070.91016,17071.17969,17145.75977,396274600,17145.75977
2006-09-11,17158.2207,16929.71094,17141.60938,16948.58984,822556800,16948.58984
2006-09-12,17128.86914,16921.5293,16932.28906,17075.40039,428789000,17075.40039
2006-09-13,17235.41016,17173.82031,17221,17210.03906,538815900,17210.03906
2006-09-14,17304.74023,17142.71094,17274.66992,17183.44922,747969600,17183.44922
2006-09-15,17246.89063,17143.24023,17179.08984,17237.65039,497798400,17237.65039
2006-09-18,17423.90039,17253.01953,17253.69922,17387.21094,527369400,17387.21094
2006-09-19,17426.4707,17314.63086,17411.92969,17346.69922,604377700,17346.69922
2006-09-20,17523.48047,17220.7793,17232.19922,17512.96094,921311200,17512.96094
2006-09-21,17663.43945,17539.56055,17546.56055,17619.9707,1161323100,17619.9707
2006-09-22,17639.13086,17511.96094,17526.33984,17600.65039,816864700,17600.65039
2006-09-25,17683.44922,17539.81055,17546.03906,17546.03906,554085100,17546.03906
2006-09-26,17614.28906,17277.75,17614.28906,17308.08008,553720400,17308.08008
2006-09-27,17540.66992,17402.13086,17478.25,17521.50977,563790300,17521.50977
2006-09-28,17604.91016,17506.24023,17565.92969,17530.57031,815714300,17530.57031
2006-09-29,17589.57031,17350.78906,17559.66992,17543.05078,585264500,17543.05078
2006-10-03,17648.71094,17428.09961,17490.50977,17606.5293,1356757200,17606.5293
2006-10-04,17687.19922,17535.83008,17637.19922,17629.21094,1023470000,17629.21094
2006-10-05,17940.49023,17810.07031,17897.92969,17907.66992,803488300,17907.66992
2006-10-06,17931.73047,17848.7207,17901.06055,17903.39063,578815400,17903.39063
2006-10-09,17876.03906,17589.11914,17876.03906,17675.24023,561382500,17675.24023
2006-10-10,17852.35938,17751.94922,17780.30078,17823.69922,503691300,17823.69922
2006-10-11,17875.61914,17740.78906,17856.59961,17862.78906,721727200,17862.78906
2006-10-12,17948.13086,17835.65039,17896.42969,17873.08984,1102474700,17873.08984
2006-10-13,18067.58008,17949.58984,18049.83008,17988.85938,1719400400,17988.85938
2006-10-16,18069.49023,17958.09961,18067.19922,18010.19922,760911900,18010.19922
2006-10-17,18074.28906,17823.33008,17965.34961,18014.83984,744363900,18014.83984
2006-10-18,18048.08984,17881.7793,17910.00977,18048.08984,452401800,18048.08984
2006-10-19,18070.75977,17938.00977,18053.90039,17986.9707,439090800,17986.9707
2006-10-20,18148.03906,18012.60938,18012.60938,18113.55078,815419100,18113.55078
2006-10-23,18170.33008,18066.10938,18170.2207,18089.84961,620706100,18089.84961
2006-10-24,18173.42969,18121.69922,18136.17969,18153.41016,508900700,18153.41016
2006-10-25,18168.99023,18106.10938,18150.89063,18157.93945,524809100,18157.93945
2006-10-26,18378.83984,18240.59961,18267.41992,18353.74023,771033500,18353.74023
2006-10-27,18465.53906,18232.64063,18400.81055,18297.55078,997605800,18297.55078
2006-10-31,18336.44922,18152.91016,18196.03906,18324.34961,576848300,18324.34961
2006-11-01,18494.94922,18376.39063,18376.39063,18453.65039,603384200,18453.65039
2006-11-02,18724.91016,18397.33008,18495.28906,18714.7793,619279600,18714.7793
2006-11-03,18771.00977,18646.16016,18696.58008,18749.68945,536153300,18749.68945
2006-11-06,18940.80078,18694.13086,18702.25,18936.55078,502709900,18936.55078
2006-11-07,19161.38086,18855.88086,19102.88086,18939.31055,838438100,18939.31055
2006-11-08,18994.98047,18750.7793,18933.4707,18811.24023,1143023300,18811.24023
2006-11-09,18993.40039,18866.00977,18885.2207,18952.85938,1000762500,18952.85938
2006-11-10,18976.15039,18861.93945,18958.06055,18891.14063,1046619800,18891.14063
2006-11-13,18902.19922,18717.60938,18763.43945,18868.53906,1176664500,18868.53906
2006-11-14,18989.50977,18759.33984,18889.91992,18878.41992,1532391200,18878.41992
2006-11-15,19106.83008,18926.31055,18940.01953,19093,1532407700,19093
2006-11-16,19237.73047,19048.03906,19162.90039,19154.07031,1201291600,19154.07031
2006-11-17,19214.59961,19097.32031,19125.91992,19182.71094,918567200,19182.71094
2006-11-20,19133.51953,18928.58008,19030.35938,18954.63086,826235900,18954.63086
2006-11-21,19064.07031,18959.81055,19002.07031,19008.30078,586462800,19008.30078
2006-11-22,19256.99023,19075.32031,19102.25977,19250.78906,915517600,19250.78906
2006-11-23,19404.00977,19244.32031,19345.0293,19265.32031,969976700,19265.32031
2006-11-24,19315.73047,19195.90039,19206.44922,19260.30078,644888700,19260.30078
2006-11-27,19328.11914,19122.39063,19263.85938,19204.00977,806258900,19204.00977
2006-11-28,18998.08008,18618.66016,18996.83984,18639.5293,1284478900,18639.5293
2006-11-29,18843.48047,18687.26953,18730.49023,18780.92969,1154443500,18780.92969
2006-11-30,19033.40039,18923.63086,18944.56055,18960.48047,761645100,18960.48047
2006-12-01,18945.40039,18650.5,18922.5293,18690.82031,815023100,18690.82031
2006-12-04,18768.63086,18587.7207,18654.07031,18702.73047,1166542800,18702.73047
2006-12-05,18949.91992,18794.17969,18880.81055,18944.18945,1097018600,18944.18945
2006-12-06,19131.2207,18937.60938,18988.14063,19026.35938,1334971800,19026.35938
2006-12-07,19048.41016,18783.30078,19023.75,18842.99023,930195500,18842.99023
2006-12-08,18799.25,18666.89063,18775.4707,18739.99023,915151000,18739.99023
2006-12-11,18965.73047,18811.84961,18811.84961,18924.66016,991829700,18924.66016
2006-12-12,19015.69922,18819.99023,19010.16016,18907.16992,796680000,18907.16992
2006-12-13,18870.44922,18623.60938,18867.66992,18718.18945,1071922300,18718.18945
2006-12-14,18954.93945,18774.42969,18806.71094,18919.40039,850261100,18919.40039
2006-12-15,19126.69922,19014.26953,19080.28906,19110.65039,1016363000,19110.65039
2006-12-18,19216.53906,19046.91992,19094.63086,19192.91016,1099128400,19192.91016
2006-12-19,19180.30078,18905.43945,19162.98047,18964.55078,1018232400,18964.55078
2006-12-20,19273.76953,19108.44922,19109.84961,19240.11914,1225335100,19240.11914
2006-12-21,19276.32031,19157.84961,19249.18945,19222.83984,1329756800,19222.83984
2006-12-22,19320.51953,19197.73047,19227.24023,19320.51953,821757200,19320.51953
2006-12-27,19728,19512.46094,19620.5293,19725.73047,0,19725.73047
2006-12-28,20038.23047,19686.81055,19742.78906,20001.91016,1749890400,20001.91016
2006-12-29,20049.0293,19885.25,20049.0293,19964.7207,1390983100,19964.7207
2007-01-02,20323.58984,19990.2793,20004.83984,20310.17969,1264596800,20310.17969
2007-01-03,20554.58008,20249.60938,20353.41992,20413.39063,1673968900,20413.39063
2007-01-04,20463.17969,19948.01953,20415.66992,20025.58008,2130510200,20025.58008
2007-01-05,20213.64063,19757.24023,19890.15039,20211.2793,1959114400,20211.2793
2007-01-08,20085.58008,19844.31055,19915,20029.66016,1438589300,20029.66016
2007-01-09,20173.06055,19794.28906,20162.53906,19898.08008,1524412800,19898.08008
2007-01-10,19693.69922,19507.9707,19665.40039,19568.33984,1684164000,19568.33984
2007-01-11,19697.58008,19350.5,19653.01953,19385.36914,1436329900,19385.36914
2007-01-12,19680.63086,19523.75977,19628.82031,19613.41016,1486034100,19613.41016
2007-01-15,20073.28906,19746.07031,19776.13086,20068.56055,1252411300,20068.56055
2007-01-16,20133.49023,19938.19922,20130.55078,20027.94922,1026767900,20027.94922
2007-01-17,20122.42969,19841.16016,19917.49023,20064.57031,1117662100,20064.57031
2007-01-18,20297.41016,20002.76953,20064.75,20277.50977,1354156400,20277.50977
2007-01-19,20337.92969,20189.35938,20215.55078,20327.7207,1025928300,20327.7207
2007-01-22,20779.51953,20487.59961,20501.44922,20772.2207,1019021700,20772.2207
2007-01-23,20810.78906,20589.41992,20743.84961,20769.69922,1409621100,20769.69922
2007-01-24,20971.46094,20725.48047,20950.93945,20821.05078,1053436000,20821.05078
2007-01-25,20897.55078,20610.2207,20889.74023,20669.83008,918331200,20669.83008
2007-01-26,20457.48047,20204.66992,20457.48047,20281.13086,1539136300,20281.13086
2007-01-29,20366.71094,20197.59961,20317.39063,20236.67969,680469300,20236.67969
2007-01-30,20465.46094,20165.2207,20281.92969,20460.46094,626581300,20460.46094
2007-01-31,20507.67969,20008.59961,20463.82031,20106.41992,997395300,20106.41992
2007-02-01,20496.81055,20176.61914,20251.57031,20430.16016,1071631200,20430.16016
2007-02-02,20704.09961,20468.83984,20544.33008,20563.67969,945602500,20563.67969
2007-02-05,20645.82031,20409.16016,20514.83008,20455.61914,819094000,20455.61914
2007-02-06,20712.32031,20438.35938,20511.7793,20655.19922,848211100,20655.19922
2007-02-07,20739.00977,20598.0293,20716.58984,20679.68945,1088530300,20679.68945
2007-02-08,20763.57031,20318.99023,20475.88086,20735.05078,1525211600,20735.05078
2007-02-09,20771.08984,20593.75977,20746.94922,20677.66016,772407000,20677.66016
2007-02-12,20696.65039,20488.82031,20534.42969,20593.41016,813622500,20593.41016
2007-02-13,20523.91016,20127.11914,20523.91016,20132.25,953727400,20132.25
2007-02-14,20330.36914,20184.68945,20302.19922,20209.91016,686788500,20209.91016
2007-02-15,20570.14063,20398.44922,20466.65039,20538.41992,845067500,20538.41992
2007-02-16,20588.17969,20458.00977,20545.92969,20567.91016,709936300,20567.91016
2007-02-21,20677.28906,20540.32031,20649.7207,20651.41992,749988900,20651.41992
2007-02-22,20829.66016,20740.33008,20748.46094,20809.23047,795301400,20809.23047
2007-02-23,20844.25,20547.43945,20844.25,20711.65039,874084000,20711.65039
2007-02-26,20581.41992,20474.41016,20520.44922,20507.94922,782347000,20507.94922
2007-02-27,20500.88086,20042.30078,20500.88086,20147.86914,1412425800,20147.86914
2007-02-28,19749.58984,19381.88086,19426.94922,19651.50977,2038333200,19651.50977
2007-03-01,19643.41016,19346.59961,19581.85938,19346.59961,1474434200,19346.59961
2007-03-02,19560.51953,19355.63086,19386.57031,19442.00977,1132374600,19442.00977
2007-03-05,19164.34961,18659.23047,19137.35938,18664.88086,1986020800,18664.88086
2007-03-06,19080.33984,18876.61914,18899.21094,19058.56055,1606525700,19058.56055
2007-03-07,19239.91992,18910.24023,19188.2207,18918.64063,1453798600,18918.64063
2007-03-08,19191.09961,18909.07031,18924.2793,19175.16992,1240695700,19175.16992
2007-03-09,19259.09961,19065.0293,19259.09961,19134.88086,1765809600,19134.88086
2007-03-12,19470.36914,19220.50977,19252.36914,19442.41992,1720489200,19442.41992
2007-03-13,19442.51953,19251.19922,19397.03906,19333.14063,1336198500,19333.14063
2007-03-14,18888.40039,18738.50977,18803.07031,18836.92969,2054887200,18836.92969
2007-03-15,19054.93945,18932.46094,19029.21094,18969.43945,898691400,18969.43945
2007-03-16,19130.09961,18770.2793,18846.49023,18953.5,0,18953.5
2007-03-19,19267.83008,18967.41016,19006.15039,19266.74023,1292261700,19266.74023
2007-03-20,19463.90039,19332.59961,19430.69922,19356.90039,1021294300,19356.90039
2007-03-21,19537.08984,19270.7207,19380.98047,19516.41016,977841600,19516.41016
2007-03-22,19813.21094,19621.25977,19757.73047,19690.25,1650390800,19690.25
2007-03-23,19729.49023,19634.10938,19665.05078,19692.64063,1073216700,19692.64063
2007-03-26,19819.03906,19653.73047,19719.88086,19765.84961,780644700,19765.84961
2007-03-27,19768.32031,19661.85938,19749.81055,19706.78906,920278300,19706.78906
2007-03-28,19729.31055,19459.18945,19664.88086,19553.86914,1198488800,19553.86914
2007-03-29,19832.14063,19460.35938,19470.41992,19821.7793,1914517600,19821.7793
2007-03-30,19880.25977,19705.56055,19810.85938,19800.92969,938595500,19800.92969
2007-04-02,19976.81055,19672.93945,19900.00977,19809.69922,848491800,19809.69922
2007-04-03,20021.0293,19903.89063,19903.89063,20002.69922,837020200,20002.69922
2007-04-04,20210.83984,20099.84961,20187.66992,20209.71094,1526199700,20209.71094
2007-04-10,20416.53906,20248.03906,20416.53906,20347.86914,1327698500,20347.86914
2007-04-11,20502.16992,20278.83984,20427.94922,20449.42969,1485648200,20449.42969
2007-04-12,20428.59961,20293.33008,20360.32031,20380.21094,1723266400,20380.21094
2007-04-13,20432.00977,20264.99023,20413.48047,20340.9707,1643673600,20340.9707
